pc,pole,trait,target_pearson_r,target_abs_r,specificity_margin,pc1_6_concentration_fraction,target_is_largest_probability,is_pc_associated,is_primary_pc_defining,is_pareto_frontier,dominated_by_count,dominated_by_traits
PC2,negative,libertarian,-0.0380422099919528,0.0380422099919528,-0.8757803562416755,0.0015857054836499636,0.0,False,False,False,114,absolutist;abstract;agreeable;altruistic;analytical;ascetic;big_picture;bombastic;calculating;callous;calm;cautious;circumspect;closure_seeking;collectivistic;conceptual;conciliatory;confident;conscientious;convergent;cosmopolitan;critical;cryptic;data_driven;decisive;deconstructionist;deferential;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;dominant;earnest;eclectic;educational;elitist;eloquent;enigmatic;environmental;epicurean;erudite;esoteric;essentialist;ethereal;factual;fatalistic;formal;formalist;fundamentalist;futuristic;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introspective;introverted;literal;meditative;melancholic;melodramatic;methodical;meticulous;moderate;mystical;nihilistic;nostalgic;obsessive;pacifist;paradoxical;paranoid;patient;pedantic;pensive;perfectionist;pessimistic;philosophical;poetic;prescriptive;principled;proactive;radical;rationalist;regulatory;relativist;reserved;resilient;reverent;rhetorical;ritualistic;romantic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;systems_thinker;tactful;technical;theatrical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,literal,-0.04091451836984027,0.04091451836984027,-0.7774621073840589,0.00173370738318908,0.0,False,False,False,108,absolutist;abstract;agreeable;altruistic;analytical;ascetic;big_picture;bombastic;calculating;callous;calm;cautious;circumspect;closure_seeking;collectivistic;conceptual;conciliatory;confident;conscientious;convergent;cosmopolitan;critical;cryptic;data_driven;decisive;deconstructionist;deferential;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;dominant;earnest;eclectic;educational;elitist;eloquent;enigmatic;environmental;epicurean;erudite;esoteric;essentialist;ethereal;factual;fatalistic;formal;formalist;fundamentalist;futuristic;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introspective;introverted;meditative;melancholic;methodical;meticulous;moderate;mystical;nihilistic;nostalgic;obsessive;pacifist;paradoxical;paranoid;patient;pedantic;pensive;perfectionist;philosophical;prescriptive;principled;proactive;radical;rationalist;regulatory;relativist;reserved;resilient;reverent;ritualistic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;systems_thinker;tactful;technical;theatrical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,materialist,-0.010862054633274202,0.010862054633274202,-0.7916642216087316,0.0001207038816457457,0.0,False,False,False,110,absolutist;abstract;agreeable;altruistic;analytical;ascetic;big_picture;bombastic;calculating;callous;calm;cautious;challenging;circumspect;closure_seeking;collectivistic;conceptual;conciliatory;confident;conscientious;convergent;cosmopolitan;critical;cryptic;data_driven;decisive;deconstructionist;deferential;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;dominant;earnest;eclectic;educational;elitist;eloquent;enigmatic;environmental;epicurean;erudite;esoteric;essentialist;ethereal;factual;fatalistic;formal;formalist;fundamentalist;futuristic;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introspective;introverted;literal;meditative;melancholic;methodical;meticulous;moderate;mystical;nihilistic;nostalgic;obsessive;pacifist;paradoxical;paranoid;patient;pedantic;pensive;perfectionist;philosophical;prescriptive;principled;proactive;radical;rationalist;regulatory;relativist;reserved;resilient;reverent;ritualistic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;systems_thinker;tactful;technical;theatrical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,meditative,-0.6884128382204436,0.6884128382204436,0.10703889659658794,0.48327883736788224,0.9745,True,True,False,21,abstract;ascetic;big_picture;conceptual;deterministic;erudite;esoteric;essentialist;formal;idealistic;introverted;pedantic;pensive;perfectionist;principled;reverent;ritualistic;serene;serious;solemn;theoretical
PC2,negative,melancholic,-0.2552882271922572,0.2552882271922572,-0.5917639575406202,0.06779059477496735,0.0,False,False,False,76,absolutist;abstract;altruistic;ascetic;big_picture;bombastic;calculating;calm;cautious;circumspect;collectivistic;conceptual;confident;conscientious;cosmopolitan;cryptic;decisive;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;earnest;eclectic;educational;elitist;eloquent;environmental;epicurean;erudite;esoteric;essentialist;fatalistic;formal;formalist;fundamentalist;grandiose;historical;holistic;idealistic;independent;introverted;meditative;methodical;meticulous;nihilistic;patient;pedantic;pensive;perfectionist;philosophical;principled;regulatory;relativist;reserved;resilient;reverent;ritualistic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;tactful;technical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,melodramatic,-0.11080860539445458,0.11080860539445458,-0.8432158357893528,0.01255493701857043,0.0,False,False,False,105,absolutist;abstract;agreeable;altruistic;analytical;ascetic;big_picture;bombastic;calculating;callous;calm;cautious;circumspect;closure_seeking;collectivistic;conceptual;confident;conscientious;convergent;cosmopolitan;critical;cryptic;data_driven;decisive;deconstructionist;deferential;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;dominant;earnest;eclectic;educational;elitist;eloquent;enigmatic;environmental;epicurean;erudite;esoteric;essentialist;ethereal;factual;fatalistic;formal;formalist;fundamentalist;futuristic;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introspective;introverted;meditative;melancholic;methodical;meticulous;moderate;mystical;nihilistic;nostalgic;pacifist;paradoxical;paranoid;patient;pedantic;pensive;perfectionist;philosophical;poetic;prescriptive;principled;rationalist;regulatory;relativist;reserved;resilient;reverent;ritualistic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;systems_thinker;tactful;technical;theatrical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,metaphorical,-0.07619687786810934,0.07619687786810934,-0.898170621252439,0.005868153368120659,0.0,False,False,False,112,absolutist;abstract;agreeable;altruistic;analytical;ascetic;big_picture;bombastic;calculating;callous;calm;cautious;circumspect;closure_seeking;collectivistic;conceptual;conciliatory;confident;conscientious;convergent;cosmopolitan;critical;cryptic;data_driven;decisive;deconstructionist;deferential;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;dominant;earnest;eclectic;educational;elitist;eloquent;enigmatic;environmental;epicurean;erudite;esoteric;essentialist;ethereal;factual;fatalistic;formal;formalist;fundamentalist;futuristic;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introspective;introverted;meditative;melancholic;melodramatic;methodical;meticulous;moderate;mystical;nihilistic;nostalgic;obsessive;pacifist;paradoxical;paranoid;patient;pedantic;pensive;perfectionist;pessimistic;philosophical;poetic;prescriptive;principled;radical;rationalist;regulatory;relativist;reserved;resilient;reverent;rhetorical;ritualistic;romantic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;systems_thinker;tactful;technical;theatrical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,methodical,-0.40480454586347964,0.40480454586347964,-0.4977626553135341,0.1647084265556038,0.0,False,False,False,56,absolutist;abstract;altruistic;ascetic;big_picture;bombastic;calculating;calm;circumspect;collectivistic;conceptual;conscientious;cosmopolitan;deontological;descriptive;detached;deterministic;dispassionate;earnest;elitist;eloquent;epicurean;erudite;esoteric;essentialist;fatalistic;formal;formalist;fundamentalist;historical;holistic;idealistic;introverted;meditative;meticulous;patient;pedantic;pensive;perfectionist;philosophical;principled;regulatory;reserved;resilient;reverent;ritualistic;serene;serious;solemn;specialized;stoic;strategic;structuralist;technical;theoretical;universalist
PC2,negative,meticulous,-0.7374388355507935,0.7374388355507935,0.08975673871964795,0.5504931000502533,0.967,True,True,False,18,abstract;ascetic;big_picture;conceptual;erudite;esoteric;essentialist;formal;introverted;pensive;perfectionist;principled;reverent;ritualistic;serene;serious;solemn;theoretical
PC2,negative,moderate,-0.11924878676521072,0.11924878676521072,-0.7016628544523087,0.014452543331847182,0.0,False,False,False,94,absolutist;abstract;agreeable;altruistic;ascetic;big_picture;bombastic;calculating;calm;cautious;circumspect;closure_seeking;collectivistic;conceptual;confident;conscientious;convergent;cosmopolitan;critical;cryptic;data_driven;decisive;deconstructionist;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;dominant;earnest;eclectic;educational;elitist;eloquent;environmental;epicurean;erudite;esoteric;essentialist;factual;fatalistic;formal;formalist;fundamentalist;futuristic;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introspective;introverted;meditative;melancholic;methodical;meticulous;nihilistic;pacifist;paranoid;patient;pedantic;pensive;perfectionist;philosophical;prescriptive;principled;rationalist;regulatory;relativist;reserved;resilient;reverent;ritualistic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;systems_thinker;tactful;technical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,mystical,-0.22409015019519507,0.22409015019519507,-0.7131611533192663,0.05049259426264889,0.0,False,False,False,86,absolutist;abstract;altruistic;ascetic;big_picture;bombastic;calculating;calm;cautious;circumspect;closure_seeking;collectivistic;conceptual;confident;conscientious;convergent;cosmopolitan;cryptic;data_driven;decisive;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;earnest;eclectic;educational;elitist;eloquent;environmental;epicurean;erudite;esoteric;essentialist;ethereal;factual;fatalistic;formal;formalist;fundamentalist;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introverted;meditative;melancholic;methodical;meticulous;nihilistic;nostalgic;patient;pedantic;pensive;perfectionist;philosophical;principled;rationalist;regulatory;relativist;reserved;resilient;reverent;ritualistic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;tactful;technical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,nihilistic,-0.2999155087386707,0.2999155087386707,-0.49723465030992664,0.09152949793438984,0.0,False,False,False,66,absolutist;abstract;altruistic;ascetic;big_picture;bombastic;calculating;calm;circumspect;collectivistic;conceptual;conscientious;cosmopolitan;decisive;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;earnest;eclectic;educational;elitist;eloquent;environmental;epicurean;erudite;esoteric;essentialist;fatalistic;formal;formalist;fundamentalist;grandiose;historical;holistic;idealistic;independent;introverted;meditative;meticulous;patient;pedantic;pensive;perfectionist;philosophical;principled;regulatory;reserved;resilient;reverent;ritualistic;serene;serious;solemn;specialized;stoic;strategic;structuralist;tactful;technical;theoretical;universalist;verbose
PC2,negative,nostalgic,-0.2317693883143178,0.2317693883143178,-0.7085078494198099,0.05590451580957408,0.0,False,False,False,84,absolutist;abstract;altruistic;ascetic;big_picture;bombastic;calculating;calm;cautious;circumspect;closure_seeking;collectivistic;conceptual;confident;conscientious;convergent;cosmopolitan;cryptic;data_driven;decisive;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;earnest;eclectic;educational;elitist;eloquent;environmental;epicurean;erudite;esoteric;essentialist;factual;fatalistic;formal;formalist;fundamentalist;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introverted;meditative;melancholic;methodical;meticulous;nihilistic;patient;pedantic;pensive;perfectionist;philosophical;principled;rationalist;regulatory;relativist;reserved;resilient;reverent;ritualistic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;tactful;technical;theoretical;traditional;universalist;verbose;vindictive
PC2,negative,obsessive,-0.07974205271896505,0.07974205271896505,-0.7671421223237176,0.00648987080183525,0.0,False,False,False,104,absolutist;abstract;agreeable;altruistic;ascetic;big_picture;bombastic;calculating;callous;calm;cautious;circumspect;closure_seeking;collectivistic;conceptual;conciliatory;confident;conscientious;convergent;cosmopolitan;critical;cryptic;data_driven;decisive;deconstructionist;deferential;deontological;descriptive;detached;deterministic;diplomatic;dispassionate;dogmatic;dominant;earnest;eclectic;educational;elitist;eloquent;enigmatic;environmental;epicurean;erudite;esoteric;essentialist;ethereal;factual;fatalistic;formal;formalist;fundamentalist;futuristic;generous;grandiose;historical;holistic;idealistic;independent;inspirational;introspective;introverted;meditative;melancholic;methodical;meticulous;moderate;mystical;nihilistic;nostalgic;pacifist;paranoid;patient;pedantic;pensive;perfectionist;philosophical;prescriptive;principled;radical;rationalist;regulatory;relativist;reserved;resilient;reverent;ritualistic;serene;serious;skeptical;solemn;specialized;spiritual;stoic;strategic;structuralist;systems_thinker;tactful;technical;theatrical;theoretical;traditional;universalist;verbose;vindictive
