permutation_index,seed,global_max_fisher_z,global_max_back_transformed_r,global_maximizing_K,stable_K456_max_fisher_z,stable_K456_max_back_transformed_r,stable_K456_maximizing_K,MFamily_A_max_r,MFamily_B_max_r,MFamily_C_max_r,MFamily_D_max_r
6402,2026091304,0.202480547535,0.199758061553,10,0.169938016799,0.1683208194,5,0.227072264504,0.171320410252,0.147458490659,0.360133200535
6403,2026091304,0.33562310523,0.323564300771,8,0.245334980567,0.240528490721,5,0.372129889529,0.332036963771,0.33729099565,0.293100053514
6404,2026091304,0.205551084309,0.202704257477,8,0.130044934153,0.12931676659,6,0.174207737886,0.220962539679,0.245629547607,0.23273367987
6405,2026091304,0.302981228412,0.294038469364,10,0.261166523849,0.255386297729,6,0.297193181365,0.285296120286,0.22240462981,0.436091514449
6406,2026091304,0.185598326375,0.183496200496,10,0.149061505277,0.147967214306,6,0.122779312863,0.239221799158,0.238381517225,0.166242095233
6407,2026091304,0.172909974424,0.171207123475,8,0.0831318815366,0.0829409038082,4,0.228267998735,0.142037850044,0.252307848307,0.110921687204
6408,2026091304,0.258317039433,0.252720730274,5,0.258317039433,0.252720730274,5,0.2911382068,0.338606084476,0.138011288073,0.297254344699
6409,2026091304,0.178467947,0.176596997119,10,0.124639868226,0.123998423092,6,0.117341485177,0.190275760546,0.329617993947,0.109897579997
6410,2026091304,0.261965566985,0.256133072995,10,0.17689253862,0.175070296727,5,0.267041198571,0.311931972601,0.241290434254,0.302226802088
6411,2026091304,0.207024939985,0.204117130745,10,0.0897382294566,0.0894981170524,5,0.197177925311,0.212776617403,0.156962857513,0.316978695912
6412,2026091304,0.327955758393,0.316682740573,8,0.28459378377,0.277151378945,6,0.418010429712,0.467948399416,0.161681060653,0.37140654244
6413,2026091304,0.176747254577,0.174929462002,10,0.118510517172,0.117958799882,6,0.148142295372,0.290962891157,0.230957681764,0.0691528864692
6414,2026091304,0.291065765909,0.283115448318,8,0.24889093201,0.243875839189,6,0.292658508186,0.434504166213,0.246832308347,0.241776367623
6415,2026091304,0.159669623657,0.158326426442,6,0.159669623657,0.158326426442,6,0.206633502268,0.31238161376,0.155175195731,0.110423081136
6416,2026091304,0.214471192948,0.211242183382,10,0.196133881391,0.193656995224,5,0.169158934281,0.179245172881,0.231213633577,0.304465262549
6417,2026091304,0.172648380846,0.170953186329,10,0.148288741042,0.147211282915,5,0.148519995812,0.220283557216,0.122125481113,0.233280587833
6418,2026091304,0.173416854021,0.171699102741,10,0.145763809215,0.144740156031,6,0.204775202582,0.250680543506,0.161083066168,0.151489450398
6419,2026091304,0.342374990912,0.329596036497,8,0.103886658876,0.103514535138,6,0.282316379426,0.181800658647,0.634234924501,0.302335204469
6420,2026091304,0.281368484943,0.27417117097,8,0.218622152986,0.215204416978,6,0.277209882904,0.30859407844,0.16573605244,0.387969322548
6421,2026091304,0.175634368517,0.173850420989,10,0.128517935482,0.127815008272,6,0.145215158362,0.283839507301,0.162485366648,0.223065663832
6422,2026091304,0.446746275239,0.419220772422,8,0.405861959573,0.384953478619,6,0.540627774324,0.285693363741,0.443148160238,0.519596655496
6423,2026091304,0.166803042982,0.165273067085,10,0.165071563649,0.163588403022,4,0.125877922866,0.192370334563,0.20160066982,0.235537865455
6424,2026091304,0.231297555968,0.227259255953,10,0.191669389695,0.189356245734,6,0.200504139734,0.108784731315,0.377665215925,0.231466092423
6425,2026091304,0.215285281018,0.212019810288,10,0.160829890252,0.159457400067,6,0.239951770522,0.255472105418,0.190158910545,0.244774380636
6426,2026091304,0.239449468884,0.234975682541,10,0.22127100092,0.217729143865,6,0.256995634984,0.324235590604,0.174926670548,0.199537516511
6427,2026091304,0.297617750097,0.289131017658,10,0.225955563205,0.222187050361,6,0.327850528184,0.312263563853,0.29970367854,0.24680517373
6428,2026091304,0.19997571384,0.197351980069,10,0.178395044953,0.176526367722,6,0.261730064945,0.198828015321,0.228664859995,0.309186216384
6429,2026091304,0.266255865322,0.260137484985,10,0.152093292535,0.150931283936,6,0.336809147878,0.243417252351,0.272202309443,0.26091342491
6430,2026091304,0.225383123644,0.22164280131,8,0.212239728748,0.209109292529,5,0.286091121524,0.433670565359,0.18245405909,0.229566005217
6431,2026091304,0.187882868149,0.1857028909,10,0.142650587229,0.141690790934,5,0.170385578729,0.205571006767,0.175442203413,0.23109752626
6432,2026091304,0.288890971611,0.28111374393,10,0.280104121532,0.273001444678,6,0.31223745954,0.28019212905,0.406078800259,0.159609063386
6433,2026091304,0.293710693897,0.285546547679,10,0.272125628863,0.265601626557,6,0.397687247287,0.2392158134,0.29074461704,0.331184848597
6434,2026091304,0.210296552873,0.207250332292,8,0.16993250136,0.168315460219,5,0.198673571393,0.215642372682,0.264141265822,0.251571286196
6435,2026091304,0.316852914092,0.30665854389,10,0.203981392115,0.201198584547,6,0.219417328705,0.422382422331,0.411633130304,0.167035297959
6436,2026091304,0.212650312675,0.209501889248,7,0.197731780347,0.195194491047,6,0.252299469814,0.222346546235,0.260935486176,0.139816314719
6437,2026091304,0.23123541418,0.227200322755,10,0.159688709609,0.158345033905,6,0.254225275698,0.187964510521,0.157323156534,0.335182030077
6438,2026091304,0.362543293657,0.347452266595,8,0.306672481737,0.29740691071,6,0.438187989689,0.323885076256,0.319700277053,0.358387678372
6439,2026091304,0.23677392799,0.23244628365,10,0.20058550118,0.197937946942,5,0.358502610754,0.337191941255,0.200642405946,0.168260878749
6440,2026091304,0.195684213859,0.193224153925,10,0.128633739184,0.12792891844,6,0.254505418978,0.0632061638037,0.30256410973,0.322893994192
6441,2026091304,0.205104522734,0.202276005942,10,0.131668106018,0.130912458092,6,0.104167764637,0.210529540682,0.402628563673,0.182165960417
6442,2026091304,0.264106445903,0.258132401982,10,0.230793447706,0.226781128519,5,0.354665274061,0.323829352491,0.289012592649,0.165143239113
6443,2026091304,0.21017767541,0.207136558134,10,0.179898566134,0.177982649229,6,0.3305090646,0.174500046141,0.0988309603302,0.29990817458
6444,2026091304,0.135851315169,0.135021700773,8,0.0842063388606,0.0840078742371,5,0.121627425294,0.149311593973,0.180857201402,0.180287153733
6445,2026091304,0.20192115997,0.199220935425,10,0.100362086182,0.100026470995,5,0.296288216772,0.32865937097,0.199327697938,0.208451191857
6446,2026091304,0.216423766382,0.213106855141,10,0.184307349678,0.182248397191,5,0.289386929928,0.211337156757,0.274542497463,0.21295149059
6447,2026091304,0.201594672175,0.198907385214,8,0.144694065419,0.143692661271,6,0.13438963972,0.333590716107,0.0908315271824,0.25777919734
6448,2026091304,0.300709628098,0.291961885024,10,0.286139699243,0.278577935839,5,0.317099671484,0.431960488751,0.293051197593,0.245750256523
6449,2026091304,0.215739925586,0.212453975611,8,0.150431196076,0.14930664439,6,0.245911337237,0.335873586148,0.125679041177,0.172037909428
6450,2026091304,0.288440848711,0.280699139529,8,0.224320365049,0.220632013582,6,0.224677554765,0.279277328981,0.367038518319,0.278527733787
6451,2026091304,0.313846625741,0.303932460305,10,0.254656541152,0.24929086225,6,0.360052334065,0.194879606701,0.586434808949,0.234495739139
6452,2026091304,0.284523681207,0.277086659905,10,0.202992297694,0.200249340936,6,0.433779073259,0.252711331847,0.319913785797,0.268711992307
6453,2026091304,0.188792653178,0.186581152855,10,0.109916661431,0.109476131211,6,0.225088278055,0.230629531484,0.278773875437,0.201177464838
6454,2026091304,0.154596685302,0.153376719692,10,0.152866166647,0.151686463538,5,0.092549975201,0.136986846585,0.279636603656,0.221725110987
6455,2026091304,0.278877189964,0.271865576167,10,0.185146394815,0.18305944967,6,0.22071829049,0.376889156263,0.344083761006,0.165582257056
6456,2026091304,0.176187142451,0.174386436335,10,0.117187467679,0.116653956789,6,0.201665061039,0.181239209694,0.170798546982,0.166421139094
6457,2026091304,0.222682234303,0.219073062512,7,0.218658148028,0.215238744718,5,0.274011608672,0.194137863876,0.378187984172,0.174891408636
6458,2026091304,0.248808465244,0.243798275609,10,0.185157842083,0.183070513308,5,0.236220446883,0.29783900355,0.223790667794,0.318194569645
6459,2026091304,0.215985873302,0.212688809785,8,0.185399127178,0.183303701473,6,0.235073376391,0.278954035212,0.181139339195,0.197192364529
6460,2026091304,0.29916186503,0.290545417023,10,0.239599789873,0.235117698753,6,0.303803497871,0.345126440377,0.28226618612,0.297510260085
6461,2026091304,0.183651993458,0.181614732693,8,0.156349335271,0.155087677905,6,0.178168379538,0.0989280563897,0.210167639288,0.270251690288
6462,2026091304,0.159303109142,0.15796907872,10,0.131502029799,0.130749224552,6,0.240955498571,0.198590760712,0.185260919946,0.125632393438
6463,2026091304,0.176408817121,0.174601361428,8,0.169089082226,0.167495819066,5,0.223972242286,0.205645644207,0.217752759903,0.240417177927
6464,2026091304,0.230697724738,0.226690326581,7,0.229329347385,0.225391866125,5,0.208200124889,0.22149448687,0.463880195896,0.131481957855
6465,2026091304,0.321034631948,0.31044214126,8,0.295972505606,0.287622594069,5,0.290536748671,0.498514998505,0.159062194229,0.361602306167
6466,2026091304,0.192820637389,0.190465972128,8,0.157516150528,0.156226222157,5,0.316674837675,0.160847403202,0.182270342728,0.266105005377
6467,2026091304,0.175706777677,0.173920640773,10,0.127274143868,0.126591342178,6,0.147502896205,0.205838769308,0.197473008756,0.163341313814
6468,2026091304,0.180539090073,0.178602811979,8,0.11292363977,0.112446084208,5,0.163806018002,0.246278380342,0.242562457072,0.11338535951
6469,2026091304,0.364280359803,0.348978705956,10,0.274479720899,0.267788279751,5,0.403524439143,0.252244417528,0.395843424075,0.420567977918
6470,2026091304,0.206010705503,0.2031449522,8,0.131140666932,0.130394022545,6,0.244554600902,0.216604962573,0.149281003395,0.216434204579
6471,2026091304,0.145178763334,0.144167318251,8,0.0981392146564,0.0978253541711,6,0.161408412899,0.144438617785,0.20112082876,0.129109434013
6472,2026091304,0.182831069377,0.180820767704,10,0.167194469922,0.165653777476,6,0.139988086979,0.269327393381,0.28889909406,0.148255481697
6473,2026091304,0.190931462189,0.188644677901,7,0.180260519509,0.178333114116,6,0.117980111103,0.217775346994,0.348061999008,0.123275177579
6474,2026091304,0.283682037266,0.276309453808,10,0.162546461744,0.161129865445,6,0.310026613417,0.187912488565,0.454352278288,0.245310988095
6475,2026091304,0.226073155159,0.222298834222,10,0.143159781521,0.142189726458,5,0.286986283825,0.111390136246,0.30858892586,0.225621950549
6476,2026091304,0.239701898837,0.235214160784,10,0.205118591238,0.202289498786,6,0.163172596753,0.345898657437,0.237814977814,0.233987654285
6477,2026091304,0.190827926849,0.188544825104,10,0.114389082835,0.113892758609,4,0.191449992615,0.241255569594,0.138919958086,0.274722727171
6478,2026091304,0.174569669294,0.17281771044,10,0.108087586613,0.107668617977,6,0.0666482135848,0.206932418382,0.201402406846,0.259648868315
6479,2026091304,0.187729484667,0.185554792717,10,0.16510779443,0.163623664015,6,0.205987818871,0.275332328531,0.132898711122,0.198635418641
6480,2026091304,0.277536025761,0.270623086319,10,0.20319264203,0.200441643786,6,0.235348838343,0.298648716536,0.275226554156,0.308721609456
6481,2026091304,0.24889391712,0.243878646756,10,0.240481324195,0.235950328776,6,0.337579951083,0.297820119397,0.101889565373,0.279120940698
6482,2026091304,0.326696040486,0.315548905481,10,0.266689648079,0.260541867351,6,0.442458964633,0.151782453396,0.396078198569,0.38475545473
6483,2026091304,0.31705295575,0.306839762619,10,0.291874099552,0.283858820214,5,0.360765145834,0.222924119435,0.321087529513,0.358716534393
6484,2026091304,0.206727493684,0.203832059889,8,0.151206861387,0.150064930231,6,0.246420577823,0.230468076653,0.241774537886,0.198221934075
6485,2026091304,0.199154868362,0.196562977082,10,0.11571309853,0.115199401954,5,0.184984311398,0.189188742422,0.0982550620956,0.3724706009
6486,2026091304,0.199991292881,0.197366952295,10,0.0909015623882,0.090652011129,5,0.25791824881,0.185183926821,0.263428535466,0.212756723434
6487,2026091304,0.184133069362,0.182079900155,10,0.134090146382,0.133292230134,5,0.197057078765,0.119209141509,0.290784669773,0.127631147155
6488,2026091304,0.292706866805,0.284624305426,10,0.22060208661,0.21709184737,6,0.328132552481,0.368402605186,0.21853661298,0.262115248094
6489,2026091304,0.338328892889,0.325984684141,10,0.254521278141,0.249164001008,6,0.337236838854,0.303440799126,0.440419045458,0.382766536086
6490,2026091304,0.244972581119,0.240187027765,10,0.180892354507,0.178944786053,6,0.223929225296,0.274935662361,0.179637006154,0.388636707939
6491,2026091304,0.212938569729,0.209777477749,10,0.16174056218,0.160344787541,6,0.214802592782,0.116545481835,0.247341483901,0.277234148627
6492,2026091304,0.233590579828,0.229432716115,10,0.215355519078,0.21208688998,6,0.181646689796,0.292540322588,0.25635488415,0.271498032022
6493,2026091304,0.315375443467,0.305319408048,8,0.305206316271,0.296069846789,5,0.368599480234,0.492567429868,0.132418722987,0.364405238805
6494,2026091304,0.2308412262,0.226826449289,10,0.180466386285,0.178532426453,6,0.239377223758,0.18086910959,0.475971346457,0.14296415704
6495,2026091304,0.186661896105,0.184523757997,10,0.142972582139,0.142006306978,5,0.190881841709,0.183734057829,0.252985886474,0.263417858327
6496,2026091304,0.267093561052,0.26091832224,8,0.167111495573,0.165573078931,6,0.2814075657,0.194435345774,0.363959022827,0.367013700546
6497,2026091304,0.27815994258,0.271201211743,10,0.249533871645,0.244480444832,4,0.281848810051,0.387969662925,0.172058550802,0.2791781858
6498,2026091304,0.227993733948,0.224123722841,10,0.103904837151,0.103532518594,5,0.231933119151,0.263391972917,0.169986060916,0.369490977615
6499,2026091304,0.252517128594,0.247283337861,8,0.155421688785,0.15418221334,6,0.453761856211,0.391681149192,0.215459130962,0.175563006787
6500,2026091304,0.225451638765,0.2217079496,8,0.218509174797,0.215096668522,5,0.231684633058,0.24203091002,0.255404616942,0.329783465098
6501,2026091304,0.270122711892,0.263739015432,10,0.182909816771,0.180896939277,6,0.33871291944,0.341600099899,0.255329990506,0.349524368342
6502,2026091304,0.247132177562,0.242220979317,8,0.209688278114,0.20666811125,6,0.15929235612,0.249884573988,0.390748916142,0.202759074668
6503,2026091304,0.31574620009,0.305655564693,10,0.258490640611,0.252883236801,6,0.374323138067,0.263490112053,0.451458793018,0.356321316713
6504,2026091304,0.126670664318,0.125997488314,10,0.0964861569953,0.0961878526306,5,0.159927545913,0.208418155602,0.0686504349584,0.146826697148
6505,2026091304,0.349426480707,0.335866819809,10,0.338676694382,0.326295490905,6,0.46111663807,0.211265058657,0.493767224948,0.36137081609
6506,2026091304,0.182664865988,0.180659993696,10,0.182468320698,0.180469856509,6,0.232599980711,0.193741988802,0.211679395723,0.205279383281
6507,2026091304,0.218474634271,0.215063725823,10,0.175830488574,0.174040607033,6,0.253297096044,0.0970557074302,0.3170716142,0.34360181675
6508,2026091304,0.222482302254,0.218882717469,8,0.128826619282,0.128118637216,6,0.180150342406,0.170517763188,0.315077308127,0.288974605461
6509,2026091304,0.236854556661,0.232522554421,8,0.192208889648,0.189876348308,6,0.203172249431,0.220238785074,0.165916535029,0.386752557528
6510,2026091304,0.225660562049,0.221906594178,8,0.218676407391,0.215256158098,6,0.250412592045,0.38599175937,0.232120475089,0.216111033221
6511,2026091304,0.223520264911,0.219870726882,8,0.142602437326,0.14164360738,6,0.201469271618,0.288652271487,0.243513962743,0.225883191471
6512,2026091304,0.310960873189,0.301310987024,8,0.2659976637,0.259896740092,6,0.330282058534,0.443584658885,0.338477624726,0.258466597773
6513,2026091304,0.15075433636,0.149622565823,10,0.149936730622,0.14882316614,5,0.101793186969,0.173922846813,0.260594553625,0.195232057179
6514,2026091304,0.251496530986,0.246324907274,8,0.229874182723,0.225908959462,6,0.158971602326,0.426392111588,0.282570776554,0.152880674902
6515,2026091304,0.216096811179,0.212794726719,8,0.161444102364,0.160055936119,5,0.192292706379,0.235197416329,0.227548280022,0.286547716519
6516,2026091304,0.19368812684,0.191301853097,10,0.182246804616,0.180255546501,6,0.0829961563816,0.247453181084,0.350077530179,0.151500729739
6517,2026091304,0.188699125098,0.186490879149,8,0.152869106737,0.151689335979,5,0.245243109642,0.226433799292,0.244776826042,0.161247254195
6518,2026091304,0.266236772094,0.260119683737,8,0.244076223142,0.239342198849,6,0.219360718779,0.304303394711,0.383925618068,0.222805999981
6519,2026091304,0.213926356419,0.210721599372,7,0.190893973811,0.188608523359,6,0.304279500131,0.219933913159,0.224216227045,0.142112801603
6520,2026091304,0.283571029287,0.276206917801,10,0.168041724328,0.166477666396,6,0.319151637581,0.246771035123,0.328586269899,0.413443587649
