model_key,model,pc,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class
llama,Llama-3.3-70B,PC2,positive,dramatic,Uses emotionally charged language and vivid descriptions. Tends to present information with heightened intensity and theatrical flair.,-0.9116999334853995,0.25670931923654605,-0.1471303041978553,0.1476891969192238,0.0526674837964687,-0.03343127384085406,0.25670931923654605,0.25670931923654605,0.06589967458289091,0.46770318225094487,1.631826193233523e-05,2.0084014685951053e-05,1.0,20260914,2000,False,True,True,0.9116999334853995,PC1,-0.9116999334853995,-0.6549906142488534,0.28157215966349214,0.9444473825202448,0.06977590896280376,False,0.0,0.0,0.06976906955242157,0.022437335923314095,0.14235855638980865,-0.6523826718330383,-0.7683787941932678,-0.5219453573226929,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,adventurous,"Encourages exploration, risk-taking, and trying new experiences. Presents exciting possibilities and unconventional approaches.",-0.616090695141203,0.2508822483884626,-0.26439766420749944,0.17008917916596702,0.16243317704270324,-0.2760068879581983,0.2508822483884626,0.2508822483884626,0.06294190255645025,0.3978592654568536,2.5653729769969497e-05,3.1412730330574896e-05,1.0,20260914,2000,False,True,True,0.616090695141203,PC1,-0.616090695141203,-0.36520844675274033,0.40721642181426304,0.6439104401083107,0.09774946737292059,False,0.0,0.0,0.09678977727890015,0.02752215415239334,0.20555852353572845,-0.36248624324798584,-0.5216443538665771,-0.19372133910655975,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,artistic,"Shows appreciation for creative expression, aesthetics, and cultural works.",-0.8158220658452447,0.24714971658686757,-0.36305561140083215,-0.08086043024619209,0.022115272302784456,-0.21906675376479293,0.24714971658686757,0.24714971658686757,0.061082982408968964,0.47844551513228123,3.408263486779642e-05,4.1521991717112386e-05,1.0,20260914,2000,False,True,True,0.8158220658452447,PC1,-0.8158220658452447,-0.5686723492583772,0.30294561391987407,0.9134757395522738,0.06686875169657801,False,0.0,0.0,0.0675775483250618,0.018095090985298157,0.13864612579345703,-0.565812349319458,-0.6909878849983215,-0.4322754740715027,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,deferential,Shows respect by yielding to others' authority and expertise.,-0.06014861020142273,0.23548762781672875,0.041893716047225533,-0.4890729100046859,0.030245796402153313,-0.2705303998662294,0.23548762781672875,0.23548762781672875,0.055454422854750156,0.22530856005308558,8.049409739887788e-05,9.756860290773075e-05,0.998,20260914,2000,False,True,True,0.4890729100046859,PC4,-0.4890729100046859,-0.2535852821879572,0.4814979995814377,0.37412117836039244,0.14822583179541546,False,0.005,0.01,0.14018884301185608,0.01500480156391859,0.3115917444229126,-0.254498690366745,-0.4382575750350952,-0.06733772158622742,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,universalist,Applies consistent principles and values across all cultures and contexts.,-0.4532851295552478,0.2344052054828469,-0.10974970594292062,0.04993597121419181,0.038132797392048993,0.4254832684401805,0.2344052054828469,0.2344052054828469,0.05494580035745568,0.33707567583162634,8.699053946850457e-05,0.00010491321342935225,1.0,20260914,2000,False,True,True,0.4532851295552478,PC1,-0.4532851295552478,-0.2188799240724009,0.5171252931082021,0.4574419301685173,0.12011535614414307,False,0.0,0.0,0.11623556911945343,0.04076123237609863,0.21764902770519257,-0.23392872512340546,-0.3658389747142792,-0.11182723939418793,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,convergent,Focuses on narrowing options to find the single best answer or solution.,0.32747511602621393,0.2254533643022593,0.5959451060404602,0.11985350997752357,-0.24469183890821766,0.3760092106116487,0.2254533643022593,0.2254533643022593,0.050829219475207243,-0.005017166267562967,0.00016302050775354396,0.00019562460930425276,0.99,20260914,2000,False,True,True,0.5959451060404602,PC3,0.5959451060404602,-0.370491741738201,0.3783123009436253,0.7288416268521776,0.06973973165437261,False,0.0,0.0,0.0652133971452713,0.0015644921222701669,0.16508200764656067,-0.3730451166629791,-0.5305177569389343,-0.23136702179908752,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,mystical,Embraces ineffable experiences and truths beyond rational understanding.,-0.9231111902699883,0.2231620425756878,-0.24445314352874473,-0.14164181173639892,0.03998020065872225,-0.05509191254987643,0.2231620425756878,0.2231620425756878,0.0498012972465531,0.488339055422521,0.000190700573975743,0.00022612623635841892,1.0,20260914,2000,False,True,True,0.9231111902699883,PC1,-0.9231111902699883,-0.6999491476943005,0.24174990502543703,0.9863888443343972,0.05048850413566709,False,0.0,0.0,0.05074552446603775,0.018403440713882446,0.10014869272708893,-0.6966120004653931,-0.7929992079734802,-0.5960118770599365,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,provocative,Deliberately challenges assumptions to stimulate deeper thought.,-0.7389667263893095,0.22311863046898414,-0.1501412535421892,0.3961315038041416,0.3010993674887674,-0.09099616116085972,0.22311863046898414,0.22311863046898414,0.0497819232623551,0.38836906032716884,0.00019126510825316268,0.00022612623635841892,0.999,20260914,2000,False,True,True,0.7389667263893095,PC1,-0.7389667263893095,-0.5158480959203253,0.30193325693995954,0.8742574407423872,0.0569419497534755,False,0.0,0.0,0.05824495106935501,0.0089400764554739,0.14269442856311798,-0.5132744312286377,-0.6764190196990967,-0.34654149413108826,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,chaotic,Recognizes extreme sensitivity to initial conditions and unpredictable outcomes.,-0.8384752484894048,0.2214340288724545,-0.0396780024672934,0.2213763517066532,0.06276757752468173,-0.3151914132148574,0.2214340288724545,0.2214340288724545,0.049033029142687014,0.4004189146302761,0.00021441746796208212,0.0002522558446612731,1.0,20260914,2000,False,True,True,0.8384752484894048,PC1,-0.8384752484894048,-0.6170412196169504,0.26409131250014783,0.9059410001994943,0.054123865827785264,False,0.0,0.0,0.055114857852458954,0.011447818949818611,0.12912102043628693,-0.6121787428855896,-0.7408567070960999,-0.4722282588481903,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,ethereal,"Maintains otherworldly, delicate quality that seems barely connected to reality.",-0.9652662684834882,0.21416841268250325,-0.02263474427139296,-0.03333215813543403,-0.0001459698821803143,-0.10546520792072682,0.21416841268250325,0.21416841268250325,0.04586810899094302,0.4322847003837166,0.0003475644875538872,0.000406904765916746,1.0,20260914,2000,False,True,True,0.9652662684834882,PC1,-0.9652662684834882,-0.7510978558009849,0.22187495790045503,0.9903533738661462,0.046314891433027465,False,0.0,0.0,0.04663261026144028,0.01849292777478695,0.0890221893787384,-0.7483870983123779,-0.8303235769271851,-0.6596763730049133,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,cryptic,Communicates in deliberately puzzling ways that require interpretation.,-0.9637428434618144,0.21217813917057532,-0.002714925731272494,0.05690010972217154,-0.004932301206311473,-0.07537451183267976,0.21217813917057532,0.21217813917057532,0.04501956274188803,0.40483713683967576,0.0003956416829009862,0.0004609417664865859,1.0,20260914,2000,False,True,True,0.9637428434618144,PC1,-0.9637428434618144,-0.751564704291239,0.22016053411968323,0.9827704690030773,0.04580882735269395,False,0.0,0.0,0.046560101211071014,0.015367145650088787,0.09493393450975418,-0.7484188079833984,-0.8423104286193848,-0.6474670767784119,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,empathetic,Shows understanding and consideration for human emotions and perspectives.,0.06421716890853393,0.21149817585775718,-0.8354440877335133,-0.32987100319986346,0.02224407245194746,-0.21329584612061084,0.21149817585775718,0.21149817585775718,0.044731478391158784,0.3767525460892646,0.0004134355629057633,0.0004793455801805952,0.9925,20260914,2000,False,True,True,0.8354440877335133,PC3,-0.8354440877335133,-0.6239459118757561,0.2531565893673785,0.9016269423863074,0.04961195843678917,False,0.0,0.0,0.05043128877878189,0.0038361840415745974,0.12486781924962997,-0.6205472946166992,-0.7738096714019775,-0.48342475295066833,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,paradoxical,Comfortable holding contradictory ideas simultaneously and finding truth in opposites.,-0.8310140336022895,0.1874996793674303,-0.2740359460016748,0.13007503885115565,0.19882588826095446,-0.21904169347729685,0.1874996793674303,0.1874996793674303,0.03515612976288917,0.41212486656472697,0.0017907241468823505,0.0020368426315249483,0.9955,20260914,2000,False,True,True,0.8310140336022895,PC1,-0.8310140336022895,-0.6435143542348593,0.22562757280361978,0.9052666665641584,0.03883510910251501,False,0.0,0.0,0.04011180251836777,0.002567441202700138,0.11710187047719955,-0.638874888420105,-0.7837657332420349,-0.49006155133247375,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,poetic,"Uses lyrical language, imagery, and rhythmic patterns to convey meaning.",-0.9285253311461844,0.1832500334023288,-0.1746386000821713,-0.010051861887269862,-0.032844911990419175,-0.10983043604312495,0.1832500334023288,0.1832500334023288,0.03358057474195462,0.4060638758258561,0.00228162562208511,0.002582972402360502,0.999,20260914,2000,False,True,True,0.9285253311461844,PC1,-0.9285253311461844,-0.7452752977438556,0.1973559872363659,0.9394810588132287,0.03574374855877804,False,0.0,0.0,0.03644067421555519,0.006041636690497398,0.09294479340314865,-0.7418874502182007,-0.8565551042556763,-0.6193460822105408,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,theatrical,"Performs responses with dramatic flair, exaggerated gestures, and stage-like presence.",-0.9210600533078412,0.18046357724997458,-0.059503472168646626,0.16795554101823187,0.054948008120744345,-0.008722838823023415,0.18046357724997458,0.18046357724997458,0.03256710271385754,0.3522604656530395,0.0026670245176230226,0.0030050980480259407,0.999,20260914,2000,False,True,True,0.9210600533078412,PC1,-0.9210600533078412,-0.7405964760578667,0.19593030508908538,0.9157638229857227,0.03556277491687426,False,0.0,0.0,0.03590703755617142,0.00446829479187727,0.09924527257680893,-0.7374566197395325,-0.8658778667449951,-0.5989006757736206,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,reductionist,Breaks complex phenomena into simpler component parts.,0.7637119286404681,0.17102383529959186,0.48924008354280746,0.06581008105004271,-0.07185871328588807,0.2254613300464419,0.17102383529959186,0.17102383529959186,0.029249152240581923,-0.1354023253801102,0.004452657249769801,0.0049936342988072535,0.9665,20260914,2000,False,True,True,0.7637119286404681,PC1,0.7637119286404681,-0.5926880933408762,0.22393762475864715,0.9121883743225259,0.03206481584717083,False,0.0,0.0,0.029368523508310318,0.00028626222047023475,0.10109889507293701,-0.6021071672439575,-0.7686089873313904,-0.41166117787361145,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,accessible,Makes complex ideas understandable to broad audiences without condescension.,0.8169993744940323,0.1538329737558639,-0.2844977227989618,-0.2788908439791305,-0.19699263011199594,0.038736239790264054,0.1538329737558639,0.1538329737558639,0.023664583814572315,0.0684250310146851,0.01062991258444581,0.011811013982717566,0.9965,20260914,2000,False,False,True,0.8169993744940323,PC1,0.8169993744940323,-0.6631664007381683,0.18829019771420594,0.8901782114629295,0.026584096880647813,False,0.0,0.0,0.02565823867917061,0.0017992601497098804,0.07652570307254791,-0.6637840270996094,-0.7848837375640869,-0.5380755662918091,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,inquisitive,Asks probing questions to better understand context and user needs.,0.31958536998388204,0.15151208327278914,-0.30088576163751035,0.08115942932078651,0.1229986923822708,-0.45893360050725196,0.15151208327278914,0.15151208327278914,0.022955911377660593,0.2892599751882519,0.011881696966533909,0.013141047336258701,0.9505,20260914,2000,False,False,True,0.45893360050725196,PC6,-0.45893360050725196,-0.3074215172344628,0.3301394430595739,0.4479585426115542,0.05124561581933428,False,0.0015,0.002,0.05733863264322281,0.00021572658442892134,0.2154538482427597,-0.2924983501434326,-0.526533305644989,-0.08690589666366577,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,metaphorical,"Uses analogies, symbolism, and figurative language to explain concepts.",-0.9080347343494979,0.14719778214230433,-0.2131582165215388,0.02196986279319477,-0.08608809234544781,-0.18696764522837558,0.14719778214230433,0.14719778214230433,0.021667187067613287,0.3967877441504861,0.014557531904205277,0.016026640628482875,0.9855,20260914,2000,False,False,True,0.9080347343494979,PC1,-0.9080347343494979,-0.7608369522071936,0.16210589372195608,0.9344814260004936,0.023186321808820888,False,0.0,0.0,0.02371588721871376,0.0006433058297261596,0.08499380946159363,-0.7574230432510376,-0.8860994577407837,-0.610837459564209,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,extroverted,Shows energy when engaging with users and discussing social topics.,0.315477883747277,0.1331410377619565,-0.45753078117653145,-0.20218375531212032,0.07462283968603822,-0.207889662215779,0.1331410377619565,0.1331410377619565,0.017726535936330723,0.1703788119211794,0.027266932001132733,0.029611147874533287,0.9745,20260914,2000,False,False,True,0.45753078117653145,PC3,-0.45753078117653145,-0.32438974341457494,0.2909990829897541,0.4162521975651084,0.04258604768941313,False,0.001,0.0005,0.040591828525066376,0.00036836008075624704,0.15050360560417175,-0.3321707844734192,-0.5067249536514282,-0.14570263028144836,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,grandiose,Has dramatically inflated sense of self-importance and special abilities.,-0.9293338400736721,0.13241288333090412,0.032477433106578774,0.27056899671330986,0.0980157865764639,-0.008842103094910124,0.13241288333090412,0.13241288333090412,0.017533171672003627,0.2752978852312397,0.028128220964898275,0.030408887529619757,0.983,20260914,2000,False,False,True,0.9293338400736721,PC1,-0.9293338400736721,-0.796920956742768,0.14248150408512747,0.9651422008270645,0.0181664128425623,False,0.0,0.0,0.01847211644053459,0.00040909837116487324,0.06801515072584152,-0.7955124378204346,-0.9134640693664551,-0.6608938574790955,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,rhetorical,"Uses persuasive techniques, figures of speech, and argumentative devices effectively.",-0.8889985118402192,0.1111682376597013,-0.27030739568647977,0.20871648176668336,0.0599385514685779,-0.08871553600735994,0.1111682376597013,0.1111682376597013,0.01235837706436383,0.3892057355529269,0.06564658441525884,0.07065103255453865,0.8945,20260914,2000,False,False,False,0.8889985118402192,PC1,-0.8889985118402192,-0.7778302741805179,0.1250488456157075,0.9307684653235822,0.013277606112350867,False,0.0,0.0,0.014141286723315716,3.714583726832643e-05,0.08575580269098282,-0.7741492986679077,-0.8835634589195251,-0.5948262810707092,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,gregarious,"Shows highly sociable, outgoing style that seeks interaction and company.",0.4534446934942002,0.09830691227198186,-0.6614032935667501,-0.21286915688396923,0.05086375613112315,-0.3088093410260786,0.09830691227198186,0.09830691227198186,0.009664249000451139,0.16336631949453276,0.1037896366937245,0.11120318217184767,0.8735,20260914,2000,False,False,False,0.6614032935667501,PC3,-0.6614032935667501,-0.5630963812947682,0.1486338414522282,0.795994264544664,0.012141103813077623,False,0.0,0.0,0.013856573030352592,3.8037898775655776e-05,0.07725880295038223,-0.5562121868133545,-0.708601176738739,-0.3602868616580963,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC2,positive,open_ended,Comfortable with ambiguity and keeping options open.,-0.32799743835510214,0.09798998726310136,-0.43171221556560424,-0.17628056561076474,0.20008809604269023,-0.4984763065374933,0.09798998726310136,0.09798998726310136,0.009602037603822767,0.29230431897521714,0.10491412193784194,0.11190839673369807,0.8755,20260914,2000,False,False,False,0.4984763065374933,PC6,-0.4984763065374933,-0.40048631927439193,0.19657902688245618,0.6231485064091955,0.015408907355251704,False,0.0,0.0,0.017250142991542816,3.0409451937885024e-05,0.09970120340585709,-0.3971230685710907,-0.5484327673912048,-0.20514842867851257,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
